Username,Comment Content,Reactions,Time Stamp,Post Url
Dana Murray,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  123 days and counting until my all time bucket list of seeing bears and other things in their natural habitat and seeing so many different places and things. Can’t happen fast enough
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🐻"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t5b/1/16/1f43b.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🇨🇦"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/taa/1/16/1f1e8_1f1e6.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🇺🇸"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t93/1/16/1f1fa_1f1f8.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🛳️"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tdb/1/16/1f6f3.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🚞"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t1a/1/16/1f69e.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🚟"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t9b/1/16/1f69f.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🏔️"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t5b/1/16/1f3d4.png"" width=""16""/>
  </span>
 </div>
</div>
",,14 w,https://facebook.com/APTouring/posts/251497597238376
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  So exciting Dana! Not long to wait now
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😊"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f60a.png"" width=""16""/>
  </span>
 </div>
</div>
",,14 w,https://facebook.com/APTouring/posts/251497597238376
Sue Highley,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  I remember having to play being an eagle flying around there. The place was amazing
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/251497597238376
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  It is such an incredible experience Sue
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😊"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f60a.png"" width=""16""/>
  </span>
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/251497597238376
Mandy Northam,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Really loved our experience there, fascinating place ,great display and presentation
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/251497597238376
Vicki Wilkinson,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Leaving in 2 weeks time.
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😊"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f60a.png"" width=""16""/>
  </span>
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🤗"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tb7/1/16/1f917.png"" width=""16""/>
  </span>
  excited.
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/251497597238376
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  So wonderful Vicki! We can't wait to see you on tour
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😊"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f60a.png"" width=""16""/>
  </span>
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/251497597238376
Vicki Wilkinson,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/APTouring?__cft__[0]=AZX7Vuq5JUpNw0MDIY5RgaW093HmD2MI-Vj2yl1cSleEZ9A6NdYIF20Is1CpE2RBWOezoavylR4fMa8ldjVVScJzbEMvCb5G90z53KlmRFn_6hmHV3Y01VFD2VtkC0Ss0rQAyJdGT6lTO0-memzu0IKwnOApipZ_7byqOHj92oe6tw&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     APT
    </span>
   </span>
  </a>
  can you tell me if there is an orange night on the cruise???
 </div>
 <div dir=""auto"" style=""text-align: start;"">
  Thanks
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/251497597238376
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Hi Vicki,
 </div>
 <div dir=""auto"" style=""text-align: start;"">
  Do you mean an orange themed dinner on the Alaska cruise?
 </div>
 <div dir=""auto"" style=""text-align: start;"">
  There is plenty of on board entertainment available but nothing that requires any particular dress code by guests. I hope this helps. - Sam
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/251497597238376
Jude Groeneveld,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Loved our tour here - very informative with the friendliest of staff.
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/251497597238376
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Thankyou so much Jude
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😊"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f60a.png"" width=""16""/>
  </span>
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/251497597238376
Mark Lamb,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  A very special and beautiful centre.
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/251497597238376
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  We agree, it is such a beautiful place to see and explore.
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/251497597238376
Karen Newbury,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Antarctica is my favourite trip of all times! I totally agree with Bette - it’s Magical! You can not describe its beauty. Seeing and experiencing it is believing it!
 </div>
</div>
",,14 w,https://facebook.com/APTouring/posts/250981640623305
Margaret Colbeck,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Thank you Bette Martin for a wonderful summary of what is on offer- certainly on my bucket list to go one day
 </div>
</div>
",,14 w,https://facebook.com/APTouring/posts/250981640623305
Sandra Burton,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/maree.marchant?__cft__[0]=AZXUxjQlHOjd26uylCjIwgMGz-Ra1Fh6Uhfz2fQnkA0PNaep7KOfNJflVhgs3tLm7gMYcwL5pzgUv04cs3AUd8HFrFh9O1ZZaJNqdAGaENpjYJensHxC9OK4kxEKLou6tP2t8plG8oarx377D0UhUA_4&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     Maree Marchant
    </span>
   </span>
  </a>
 </div>
</div>
",,14 w,https://facebook.com/APTouring/posts/250981640623305
Elizabeth Farquharson,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  The river cruise from Budapest to Amsterdam was the highlight of our European tour 2013.  Would do it again in a heartbeat
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""💕"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t68/1/16/1f495.png"" width=""16""/>
  </span>
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Such an incredible picture Elizabeth, thankyou so much for sharing
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😊"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f60a.png"" width=""16""/>
  </span>
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Congratulations Elizabeth, you are one of our Voyage Magazine winners. Would you be able to send us a private message to claim your prize?
 </div>
 <div dir=""auto"" style=""text-align: start;"">
  Thanks - Sam
 </div>
</div>
",,9 w,https://facebook.com/APTouring/posts/249935967394539
Nene Cooper,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Magnificent trip to Canada and Alaska 2018. This pic is taken at the beautiful Mont Tremblant ski resort. Would do this fantastic trip again in a heartbeat
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""💗"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t6a/1/16/1f497.png"" width=""16""/>
  </span>
 </div>
</div>
",2,15 w,https://facebook.com/APTouring/posts/249935967394539
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Such a great image Nene! Thanks so much for sharing
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😊"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f60a.png"" width=""16""/>
  </span>
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
Nene Cooper,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/APTouring?__cft__[0]=AZUqKxWeNbo7ZPCs_mbWk66q4hieyInAaK3bDRw-6pyioMaJbYKTQ6-OlKyHfJOarKbzZDEY2J4XVxD8-cKH_sSHpPBFZnTc7RoUSkQDnoAs4wpU8Kdm3B1d3_La3Hd08wApTY-DJwUwYdpvmTpPy_CWDIhOvxFv4v7gGyyaxoSKzA&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     APT
    </span>
   </span>
  </a>
  it was such an awesome holiday. So many photos to choose from. We’re off to the Kimberly next month with APT. Can’t wait!!!
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Congratulations Nene! You are one of the lucky winners of our Voyage magazine, if you could send us a private message to claim your prize that would be great!
 </div>
</div>
",,9 w,https://facebook.com/APTouring/posts/249935967394539
Nene Cooper,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/APTouring?__cft__[0]=AZUqKxWeNbo7ZPCs_mbWk66q4hieyInAaK3bDRw-6pyioMaJbYKTQ6-OlKyHfJOarKbzZDEY2J4XVxD8-cKH_sSHpPBFZnTc7RoUSkQDnoAs4wpU8Kdm3B1d3_La3Hd08wApTY-DJwUwYdpvmTpPy_CWDIhOvxFv4v7gGyyaxoSKzA&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     APT
    </span>
   </span>
  </a>
  that’s awesome. Thanks
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😊"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f60a.png"" width=""16""/>
  </span>
 </div>
</div>
",,9 w,https://facebook.com/APTouring/posts/249935967394539
Margaret Colbeck,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  The northern lights on a recent apt Canada
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🍁"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t8/1/16/1f341.png"" width=""16""/>
  </span>
  itinerary - most definitely worth extending the trip to include a visit to nanuk polar loader and seal river lodge - such a memorable experience - will never forget walking out to the polar bears
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🐻‍❄️"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/te/1/16/1f43b_200d_2744.png"" width=""16""/>
  </span>
  and
  <a tabindex=""-1"">
  </a>
  seeing the arctic wolves
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""🐺"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tda/1/16/1f43a.png"" width=""16""/>
  </span>
 </div>
</div>
",2,15 w,https://facebook.com/APTouring/posts/249935967394539
Lynn Peterson,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  My 2017 Canada Alaska holiday, way to many memories to pick just one, in fact it was so good we went back in 2020 to make more memories.
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
Julie Rowe,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Our Vietnam/Cambodia tour 2020 just before our world changed due to Covid.  A small group of fellow travellers made it an adventure to remember.  New friendships formed.
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
Mark Lamb,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  I think Antarctica was the best, BUT every trip that I’ve done is pretty special. This photo is Milford Sound. Currently on APT New Zealand 17 day tour which we are absolutely loving. Thank you APT.
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Thankyou so much for sharing Mark! So glad to hear you are having a wonderful time
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😊"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f60a.png"" width=""16""/>
  </span>
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
Mark Lamb,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/APTouring?__cft__[0]=AZUqKxWeNbo7ZPCs_mbWk66q4hieyInAaK3bDRw-6pyioMaJbYKTQ6-OlKyHfJOarKbzZDEY2J4XVxD8-cKH_sSHpPBFZnTc7RoUSkQDnoAs4wpU8Kdm3B1d3_La3Hd08wApTY-DJwUwYdpvmTpPy_CWDIhOvxFv4v7gGyyaxoSKzA&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     APT
    </span>
   </span>
  </a>
  most definitely
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Congratulations Mark! You are won of the lucky winners of our Voyage magazine. If you could send us a private message to claim your prize that would be great!
 </div>
</div>
",,9 w,https://facebook.com/APTouring/posts/249935967394539
Jim Duffy,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Meeting great people and creating great friendships on the Amsterdam to Budapest river cruise, so many great times.
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
Lynda Janes,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  <a class=""x1i10hfl xjbqb8w x6umtig x1b1mbwd xaqea5y xav7gou x9f619 x1ypdohk xt0psk2 xe8uvvx xdj266r x11i5rnm xat24cr x1mh8g0r xexx8yu x4uap5 x18d9i69 xkhd6sd x16tdsg8 x1hl2dhg xggy1nq x1a2a7pz xt0b8zv xzsf02u x1s688f"" href=""https://www.facebook.com/jim.duffy.7161?__cft__[0]=AZUqKxWeNbo7ZPCs_mbWk66q4hieyInAaK3bDRw-6pyioMaJbYKTQ6-OlKyHfJOarKbzZDEY2J4XVxD8-cKH_sSHpPBFZnTc7RoUSkQDnoAs4wpU8Kdm3B1d3_La3Hd08wApTY-DJwUwYdpvmTpPy_CWDIhOvxFv4v7gGyyaxoSKzA&amp;__tn__=R]-R"" role=""link"" tabindex=""0"">
   <span class=""xt0psk2"">
    <span>
     Jim Duffy
    </span>
   </span>
  </a>
  thanks Jim! Ditto!
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😘"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t75/1/16/1f618.png"" width=""16""/>
  </span>
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
Fonz Ie,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  How can anyone choose just one favourite APT European River Cruise memory? 64th Birthday celebrations on the Amaverde in October 2012.  75th Birthday celebration on the Amastella in October 2023.
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Such a great way to celebrate! Thankyou so much for sharing
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😊"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f60a.png"" width=""16""/>
  </span>
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
Robyn Payne,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  The start of our cruise on the Danube.  In Budapest, on the ship, on the River, Blue Danube Waltz playing, fireworks..a very memorable start to an incredible holiday
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
APT,"<div class=""xdj266r x11i5rnm xat24cr x1mh8g0r x1vvkbs"">
 <div dir=""auto"" style=""text-align: start;"">
  Such a special memory Robyn, thanks so much for sharing
  <span class=""x3nfvp2 x1j61x8r x1fcty0u xdj266r xhhsvwb xat24cr xgzva0m xxymvpz xlup9mm x1kky2od"">
   <img alt=""😊"" height=""16"" referrerpolicy=""origin-when-cross-origin"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t7f/1/16/1f60a.png"" width=""16""/>
  </span>
 </div>
</div>
",,15 w,https://facebook.com/APTouring/posts/249935967394539
